Titel:,,,,,,,,,,,
B52D0495,002,19-05-2017,129,95,3120,,,,,,
B52D0495,002,20-05-2017,130,96,3119,,,,,,
B52D0495,002,21-05-2017,129,95,3120,,,,,,
B52D0495,002,22-05-2017,130,96,3119,,,,,,
B52D0495,002,23-05-2017,132,98,3117,,,,,,
B52D0495,002,24-05-2017,132,98,3117,,,,,,
B52D0495,002,25-05-2017,133,99,3116,,,,,,
B52D0495,002,26-05-2017,134,100,3115,,,,,,
B52D0495,002,27-05-2017,135,101,3114,,,,,,
B52D0495,002,28-05-2017,137,103,3112,,,,,,
B52D0495,002,29-05-2017,138,104,3111,,,,,,
B52D0495,002,30-05-2017,140,106,3109,,,,,,
B52D0495,002,31-05-2017,141,107,3108,,,,,,
B52D0495,002,01-06-2017,141,107,3108,,,,,,
B52D0495,002,02-06-2017,143,109,3106,,,,,,
B52D0495,002,03-06-2017,143,109,3106,,,,,,
B52D0495,002,04-06-2017,144,110,3105,,,,,,
B52D0495,002,05-06-2017,144,110,3105,,,,,,
B52D0495,002,06-06-2017,144,110,3105,,,,,,
B52D0495,002,07-06-2017,146,112,3103,,,,,,
B52D0495,002,08-06-2017,145,111,3104,,,,,,
B52D0495,002,09-06-2017,147,113,3102,,,,,,
B52D0495,002,10-06-2017,147,113,3102,,,,,,
B52D0495,002,11-06-2017,147,113,3102,,,,,,
B52D0495,002,12-06-2017,149,115,3100,,,,,,
B52D0495,002,13-06-2017,149,115,3100,,,,,,
B52D0495,002,14-06-2017,148,114,3101,,,,,,
B52D0495,002,15-06-2017,149,115,3100,,,,,,
B52D0495,002,16-06-2017,151,117,3098,,,,,,
B52D0495,002,17-06-2017,151,117,3098,,,,,,
B52D0495,002,18-06-2017,152,118,3097,,,,,,
B52D0495,002,19-06-2017,153,119,3096,,,,,,
B52D0495,002,20-06-2017,156,122,3093,,,,,,
B52D0495,002,21-06-2017,157,123,3092,,,,,,
B52D0495,002,22-06-2017,158,124,3091,,,,,,
B52D0495,002,23-06-2017,161,127,3088,,,,,,
B52D0495,002,24-06-2017,161,127,3088,,,,,,
B52D0495,002,25-06-2017,163,129,3086,,,,,,
B52D0495,002,26-06-2017,163,129,3086,,,,,,
B52D0495,002,27-06-2017,163,129,3086,,,,,,
B52D0495,002,28-06-2017,163,129,3086,,,,,,
B52D0495,002,29-06-2017,164,130,3085,,,,,,
B52D0495,002,30-06-2017,164,130,3085,,,,,,
B52D0495,002,01-07-2017,165,131,3084,,,,,,
B52D0495,002,02-07-2017,164,130,3085,,,,,,
B52D0495,002,03-07-2017,163,129,3086,,,,,,
B52D0495,002,04-07-2017,164,130,3085,,,,,,
B52D0495,002,05-07-2017,164,130,3085,,,,,,
B52D0495,002,06-07-2017,164,130,3085,,,,,,
B52D0495,002,07-07-2017,165,131,3084,,,,,,
B52D0495,002,08-07-2017,164,130,3085,,,,,,
B52D0495,002,09-07-2017,164,130,3085,,,,,,
B52D0495,002,10-07-2017,164,130,3085,,,,,,
B52D0495,002,11-07-2017,164,130,3085,,,,,,
B52D0495,002,12-07-2017,167,133,3082,,,,,,
B52D0495,002,13-07-2017,163,129,3086,,,,,,
B52D0495,002,14-07-2017,161,127,3088,,,,,,
B52D0495,002,15-07-2017,159,125,3090,,,,,,
B52D0495,002,16-07-2017,158,124,3091,,,,,,
B52D0495,002,17-07-2017,158,124,3091,,,,,,
B52D0495,002,18-07-2017,156,122,3093,,,,,,
B52D0495,002,19-07-2017,156,122,3093,,,,,,
B52D0495,002,20-07-2017,156,122,3093,,,,,,
B52D0495,002,21-07-2017,156,122,3093,,,,,,
B52D0495,002,22-07-2017,156,122,3093,,,,,,
B52D0495,002,23-07-2017,157,123,3092,,,,,,
B52D0495,002,24-07-2017,158,124,3091,,,,,,
B52D0495,002,25-07-2017,158,124,3091,,,,,,
B52D0495,002,26-07-2017,157,123,3092,,,,,,
B52D0495,002,27-07-2017,158,124,3091,,,,,,
B52D0495,002,28-07-2017,157,123,3092,,,,,,
B52D0495,002,29-07-2017,158,124,3091,,,,,,
B52D0495,002,30-07-2017,158,124,3091,,,,,,
B52D0495,002,31-07-2017,158,124,3091,,,,,,
B52D0495,002,01-08-2017,159,125,3090,,,,,,
B52D0495,002,02-08-2017,159,125,3090,,,,,,
B52D0495,002,03-08-2017,159,125,3090,,,,,,
B52D0495,002,04-08-2017,159,125,3090,,,,,,
B52D0495,002,05-08-2017,160,126,3089,,,,,,
B52D0495,002,06-08-2017,161,127,3088,,,,,,
B52D0495,002,07-08-2017,161,127,3088,,,,,,
B52D0495,002,08-08-2017,162,128,3087,,,,,,
B52D0495,002,09-08-2017,163,129,3086,,,,,,
B52D0495,002,10-08-2017,163,129,3086,,,,,,
B52D0495,002,11-08-2017,163,129,3086,,,,,,
B52D0495,002,12-08-2017,164,130,3085,,,,,,
B52D0495,002,13-08-2017,164,130,3085,,,,,,
B52D0495,002,14-08-2017,163,129,3086,,,,,,
B52D0495,002,15-08-2017,163,129,3086,,,,,,
B52D0495,002,16-08-2017,165,131,3084,,,,,,
B52D0495,002,17-08-2017,165,131,3084,,,,,,
B52D0495,002,18-08-2017,165,131,3084,,,,,,
B52D0495,002,19-08-2017,166,132,3083,,,,,,
B52D0495,002,20-08-2017,166,132,3083,,,,,,
B52D0495,002,21-08-2017,165,131,3084,,,,,,
B52D0495,002,22-08-2017,165,131,3084,,,,,,
B52D0495,002,23-08-2017,165,131,3084,,,,,,
B52D0495,002,24-08-2017,165,131,3084,,,,,,
B52D0495,002,25-08-2017,165,131,3084,,,,,,
B52D0495,002,26-08-2017,166,132,3083,,,,,,
B52D0495,002,27-08-2017,166,132,3083,,,,,,
B52D0495,002,28-08-2017,166,132,3083,,,,,,
B52D0495,002,29-08-2017,166,132,3083,,,,,,
B52D0495,002,30-08-2017,168,134,3081,,,,,,
B52D0495,002,31-08-2017,168,134,3081,,,,,,
B52D0495,002,01-09-2017,166,132,3083,,,,,,
B52D0495,002,02-09-2017,167,133,3082,,,,,,
B52D0495,002,03-09-2017,166,132,3083,,,,,,
B52D0495,002,04-09-2017,166,132,3083,,,,,,
B52D0495,002,05-09-2017,166,132,3083,,,,,,
B52D0495,002,06-09-2017,166,132,3083,,,,,,
B52D0495,002,07-09-2017,165,131,3084,,,,,,
B52D0495,002,08-09-2017,165,131,3084,,,,,,
B52D0495,002,09-09-2017,165,131,3084,,,,,,
B52D0495,002,10-09-2017,164,130,3085,,,,,,
B52D0495,002,11-09-2017,164,130,3085,,,,,,
B52D0495,002,12-09-2017,165,131,3084,,,,,,
B52D0495,002,13-09-2017,166,132,3083,,,,,,
B52D0495,002,14-09-2017,166,132,3083,,,,,,
B52D0495,002,15-09-2017,165,131,3084,,,,,,
B52D0495,002,16-09-2017,165,131,3084,,,,,,
B52D0495,002,17-09-2017,165,131,3084,,,,,,
B52D0495,002,18-09-2017,165,131,3084,,,,,,
B52D0495,002,19-09-2017,165,131,3084,,,,,,
B52D0495,002,20-09-2017,163,129,3086,,,,,,
B52D0495,002,21-09-2017,162,128,3087,,,,,,
B52D0495,002,22-09-2017,162,128,3087,,,,,,
B52D0495,002,23-09-2017,162,128,3087,,,,,,
B52D0495,002,24-09-2017,161,127,3088,,,,,,
B52D0495,002,25-09-2017,161,127,3088,,,,,,
B52D0495,002,26-09-2017,162,128,3087,,,,,,
B52D0495,002,27-09-2017,161,127,3088,,,,,,
B52D0495,002,28-09-2017,161,127,3088,,,,,,
B52D0495,002,29-09-2017,160,126,3089,,,,,,
B52D0495,002,30-09-2017,162,128,3087,,,,,,
B52D0495,002,01-10-2017,158,124,3091,,,,,,
B52D0495,002,02-10-2017,156,122,3093,,,,,,
B52D0495,002,03-10-2017,156,122,3093,,,,,,
B52D0495,002,04-10-2017,154,120,3095,,,,,,
B52D0495,002,05-10-2017,157,123,3092,,,,,,
B52D0495,002,06-10-2017,155,121,3094,,,,,,
B52D0495,002,07-10-2017,153,119,3096,,,,,,
B52D0495,002,08-10-2017,153,119,3096,,,,,,
B52D0495,002,09-10-2017,151,117,3098,,,,,,
B52D0495,002,10-10-2017,149,115,3100,,,,,,
B52D0495,002,11-10-2017,147,113,3102,,,,,,
B52D0495,002,12-10-2017,148,114,3101,,,,,,
B52D0495,002,13-10-2017,148,114,3101,,,,,,
B52D0495,002,14-10-2017,148,114,3101,,,,,,
B52D0495,002,15-10-2017,148,114,3101,,,,,,
B52D0495,002,16-10-2017,148,114,3101,,,,,,
B52D0495,002,17-10-2017,149,115,3100,,,,,,
B52D0495,002,18-10-2017,148,114,3101,,,,,,
B52D0495,002,19-10-2017,148,114,3101,,,,,,
B52D0495,002,20-10-2017,149,115,3100,,,,,,
B52D0495,002,21-10-2017,148,114,3101,,,,,,
B52D0495,002,22-10-2017,149,115,3100,,,,,,
B52D0495,002,23-10-2017,149,115,3100,,,,,,
B52D0495,002,24-10-2017,149,115,3100,,,,,,
B52D0495,002,25-10-2017,150,116,3099,,,,,,
B52D0495,002,26-10-2017,149,115,3100,,,,,,
B52D0495,002,27-10-2017,150,116,3099,,,,,,
B52D0495,002,28-10-2017,149,115,3100,,,,,,
B52D0495,002,29-10-2017,149,115,3100,,,,,,
B52D0495,002,30-10-2017,148,114,3101,,,,,,
B52D0495,002,31-10-2017,146,112,3103,,,,,,
B52D0495,002,01-11-2017,145,111,3104,,,,,,
B52D0495,002,02-11-2017,144,110,3105,,,,,,
B52D0495,002,03-11-2017,144,110,3105,,,,,,
B52D0495,002,04-11-2017,142,108,3107,,,,,,
B52D0495,002,05-11-2017,144,110,3105,,,,,,
B52D0495,002,06-11-2017,144,110,3105,,,,,,
B52D0495,002,07-11-2017,143,109,3106,,,,,,
B52D0495,002,08-11-2017,144,110,3105,,,,,,
B52D0495,002,09-11-2017,143,109,3106,,,,,,
B52D0495,002,10-11-2017,143,109,3106,,,,,,
B52D0495,002,11-11-2017,142,108,3107,,,,,,
B52D0495,002,12-11-2017,142,108,3107,,,,,,
B52D0495,002,13-11-2017,143,109,3106,,,,,,
B52D0495,002,14-11-2017,141,107,3108,,,,,,
B52D0495,002,15-11-2017,142,108,3107,,,,,,
B52D0495,002,16-11-2017,142,108,3107,,,,,,
B52D0495,002,17-11-2017,142,108,3107,,,,,,
B52D0495,002,18-11-2017,141,107,3108,,,,,,
B52D0495,002,19-11-2017,142,108,3107,,,,,,
B52D0495,002,20-11-2017,140,106,3109,,,,,,
B52D0495,002,21-11-2017,138,104,3111,,,,,,
B52D0495,002,22-11-2017,134,100,3115,,,,,,
B52D0495,002,23-11-2017,133,99,3116,,,,,,
B52D0495,002,24-11-2017,133,99,3116,,,,,,
B52D0495,002,25-11-2017,131,97,3118,,,,,,
B52D0495,002,26-11-2017,130,96,3119,,,,,,
B52D0495,002,27-11-2017,127,93,3122,,,,,,
B52D0495,002,28-11-2017,125,91,3124,,,,,,
B52D0495,002,29-11-2017,122,88,3127,,,,,,
B52D0495,002,30-11-2017,121,87,3128,,,,,,
B52D0495,002,01-12-2017,122,88,3127,,,,,,
B52D0495,002,02-12-2017,122,88,3127,,,,,,
B52D0495,002,03-12-2017,122,88,3127,,,,,,
B52D0495,002,04-12-2017,123,89,3126,,,,,,
B52D0495,002,05-12-2017,122,88,3127,,,,,,
B52D0495,002,06-12-2017,122,88,3127,,,,,,
B52D0495,002,07-12-2017,120,86,3129,,,,,,
B52D0495,002,08-12-2017,122,88,3127,,,,,,
B52D0495,002,09-12-2017,119,85,3130,,,,,,
B52D0495,002,10-12-2017,110,76,3139,,,,,,
B52D0495,002,11-12-2017,108,74,3141,,,,,,
B52D0495,002,12-12-2017,109,75,3140,,,,,,
B52D0495,002,13-12-2017,105,71,3144,,,,,,
B52D0495,002,14-12-2017,101,67,3148,,,,,,
B52D0495,002,15-12-2017,98,64,3151,,,,,,
B52D0495,002,16-12-2017,99,65,3150,,,,,,
B52D0495,002,17-12-2017,99,65,3150,,,,,,
B52D0495,002,18-12-2017,101,67,3148,,,,,,
B52D0495,002,19-12-2017,99,65,3150,,,,,,
B52D0495,002,20-12-2017,99,65,3150,,,,,,
B52D0495,002,21-12-2017,99,65,3150,,,,,,
B52D0495,002,22-12-2017,99,65,3150,,,,,,
B52D0495,002,23-12-2017,97,63,3152,,,,,,
B52D0495,002,24-12-2017,97,63,3152,,,,,,
B52D0495,002,25-12-2017,95,61,3154,,,,,,
B52D0495,002,26-12-2017,95,61,3154,,,,,,
B52D0495,002,27-12-2017,94,60,3155,,,,,,
B52D0495,002,28-12-2017,95,61,3154,,,,,,
B52D0495,002,29-12-2017,93,59,3156,,,,,,
B52D0495,002,30-12-2017,96,62,3153,,,,,,
B52D0495,002,31-12-2017,94,60,3155,,,,,,
B52D0495,002,01-01-2018,90,56,3159,,,,,,
B52D0495,002,02-01-2018,90,56,3159,,,,,,
B52D0495,002,03-01-2018,87,53,3162,,,,,,
B52D0495,002,04-01-2018,82,48,3167,,,,,,
B52D0495,002,05-01-2018,83,49,3166,,,,,,
B52D0495,002,06-01-2018,84,50,3165,,,,,,
B52D0495,002,07-01-2018,84,50,3165,,,,,,
B52D0495,002,08-01-2018,84,50,3165,,,,,,
B52D0495,002,09-01-2018,84,50,3165,,,,,,
B52D0495,002,10-01-2018,85,51,3164,,,,,,
B52D0495,002,11-01-2018,87,53,3162,,,,,,
B52D0495,002,12-01-2018,87,53,3162,,,,,,
B52D0495,002,13-01-2018,87,53,3162,,,,,,
B52D0495,002,14-01-2018,88,54,3161,,,,,,
B52D0495,002,15-01-2018,86,52,3163,,,,,,
B52D0495,002,16-01-2018,91,57,3158,,,,,,
B52D0495,002,17-01-2018,90,56,3159,,,,,,
B52D0495,002,18-01-2018,93,59,3156,,,,,,
B52D0495,002,19-01-2018,87,53,3162,,,,,,
B52D0495,002,20-01-2018,85,51,3164,,,,,,
B52D0495,002,21-01-2018,84,50,3165,,,,,,
B52D0495,002,22-01-2018,84,50,3165,,,,,,
B52D0495,002,23-01-2018,82,48,3167,,,,,,
B52D0495,002,24-01-2018,82,48,3167,,,,,,
B52D0495,002,25-01-2018,83,49,3166,,,,,,
B52D0495,002,26-01-2018,85,51,3164,,,,,,
B52D0495,002,27-01-2018,85,51,3164,,,,,,
B52D0495,002,28-01-2018,86,52,3163,,,,,,
B52D0495,002,29-01-2018,86,52,3163,,,,,,
B52D0495,002,30-01-2018,86,52,3163,,,,,,
B52D0495,002,31-01-2018,86,52,3163,,,,,,
B52D0495,002,01-02-2018,87,53,3162,,,,,,
B52D0495,002,02-02-2018,88,54,3161,,,,,,
B52D0495,002,03-02-2018,87,53,3162,,,,,,
B52D0495,002,04-02-2018,88,54,3161,,,,,,
B52D0495,002,05-02-2018,87,53,3162,,,,,,
B52D0495,002,06-02-2018,88,54,3161,,,,,,
B52D0495,002,07-02-2018,89,55,3160,,,,,,
B52D0495,002,08-02-2018,89,55,3160,,,,,,
B52D0495,002,09-02-2018,89,55,3160,,,,,,
B52D0495,002,10-02-2018,91,57,3158,,,,,,
B52D0495,002,11-02-2018,92,58,3157,,,,,,
B52D0495,002,12-02-2018,92,58,3157,,,,,,
B52D0495,002,13-02-2018,91,57,3158,,,,,,
B52D0495,002,14-02-2018,91,57,3158,,,,,,
B52D0495,002,15-02-2018,93,59,3156,,,,,,
B52D0495,002,16-02-2018,94,60,3155,,,,,,
B52D0495,002,17-02-2018,94,60,3155,,,,,,
B52D0495,002,18-02-2018,93,59,3156,,,,,,
B52D0495,002,19-02-2018,94,60,3155,,,,,,
B52D0495,002,20-02-2018,94,60,3155,,,,,,
B52D0495,002,21-02-2018,95,61,3154,,,,,,
B52D0495,002,22-02-2018,96,62,3153,,,,,,
B52D0495,002,23-02-2018,96,62,3153,,,,,,
B52D0495,002,24-02-2018,97,63,3152,,,,,,
B52D0495,002,25-02-2018,98,64,3151,,,,,,
B52D0495,002,26-02-2018,100,66,3149,,,,,,
B52D0495,002,27-02-2018,101,67,3148,,,,,,
B52D0495,002,28-02-2018,101,67,3148,,,,,,
B52D0495,002,01-03-2018,101,67,3148,,,,,,
B52D0495,002,02-03-2018,102,68,3147,,,,,,
B52D0495,002,03-03-2018,103,69,3146,,,,,,
B52D0495,002,04-03-2018,103,69,3146,,,,,,
B52D0495,002,05-03-2018,105,71,3144,,,,,,
B52D0495,002,06-03-2018,105,71,3144,,,,,,
B52D0495,002,07-03-2018,105,71,3144,,,,,,
B52D0495,002,08-03-2018,104,70,3145,,,,,,
B52D0495,002,09-03-2018,103,69,3146,,,,,,
B52D0495,002,10-03-2018,100,66,3149,,,,,,
B52D0495,002,11-03-2018,96,62,3153,,,,,,
B52D0495,002,12-03-2018,95,61,3154,,,,,,
B52D0495,002,13-03-2018,99,65,3150,,,,,,
B52D0495,002,14-03-2018,94,60,3155,,,,,,
B52D0495,002,15-03-2018,92,58,3157,,,,,,
B52D0495,002,16-03-2018,93,59,3156,,,,,,
B52D0495,002,17-03-2018,92,58,3157,,,,,,
B52D0495,002,18-03-2018,92,58,3157,,,,,,
B52D0495,002,19-03-2018,92,58,3157,,,,,,
B52D0495,002,20-03-2018,94,60,3155,,,,,,
B52D0495,002,21-03-2018,94,60,3155,,,,,,
B52D0495,002,22-03-2018,95,61,3154,,,,,,
B52D0495,002,23-03-2018,93,59,3156,,,,,,
B52D0495,002,24-03-2018,95,61,3154,,,,,,
B52D0495,002,25-03-2018,96,62,3153,,,,,,
B52D0495,002,26-03-2018,96,62,3153,,,,,,
B52D0495,002,27-03-2018,96,62,3153,,,,,,
B52D0495,002,28-03-2018,96,62,3153,,,,,,
B52D0495,002,29-03-2018,96,62,3153,,,,,,
B52D0495,002,30-03-2018,94,60,3155,,,,,,
B52D0495,002,03-04-2018,92,58,3157,,,,,,
B52D0495,002,04-04-2018,91,57,3158,,,,,,
B52D0495,002,05-04-2018,95,61,3154,,,,,,
